id,spec,grade,wear,temp,target_torque,speed,label,label_name,source,workstation_id,workstation_name,device_no,operator,workshop,batch_id,record_time
E0211,M20,8.8,0,-10.0,320.0,161.1,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 12:21:54
E1173,M12,12.9,2,50.0,80.0,139.04,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-01 12:24:04
B0619,M20,8.8,0,20.0,320.0,142.29,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 12:24:05
E0689,M12,10.9,1,20.0,80.0,132.24,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 12:25:34
E0802,M16,8.8,0,-10.0,180.0,146.05,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 12:28:06
E1325,M12,10.9,1,20.0,80.0,183.5,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 12:29:15
E1604,M24,10.9,1,20.0,520.0,114.28,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 12:32:39
E1688,M24,10.9,1,20.0,520.0,158.3,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 12:33:34
B0036,M24,8.8,0,20.0,520.0,153.21,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 12:35:41
E0929,M12,10.9,1,20.0,80.0,167.98,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 12:37:02
B0279,M20,8.8,0,20.0,320.0,130.88,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 12:40:36
E1131,M20,12.9,2,50.0,320.0,153.11,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 12:41:29
E0256,M24,8.8,0,-10.0,520.0,160.12,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 12:43:05
E1511,M20,10.9,1,20.0,320.0,118.67,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 12:45:23
E1240,M24,8.8,0,-10.0,520.0,123.14,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 12:45:27
B1035,M20,8.8,0,20.0,320.0,125.15,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 12:47:27
B0518,M16,8.8,0,20.0,180.0,171.4,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-01 12:47:32
E1764,M24,12.9,2,50.0,520.0,167.45,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 12:48:41
E0162,M16,12.9,2,50.0,180.0,173.13,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 12:50:09
E1112,M24,10.9,1,20.0,520.0,168.53,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 12:51:40
B0387,M20,8.8,0,20.0,320.0,117.91,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 12:52:13
E0569,M12,10.9,1,20.0,80.0,146.27,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 12:52:23
B0045,M12,8.8,0,20.0,80.0,152.79,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-01 12:53:24
E1505,M12,10.9,1,20.0,80.0,147.92,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 12:57:39
E1595,M20,10.9,1,20.0,320.0,158.86,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 12:59:03
E1032,M24,12.9,2,50.0,520.0,142.15,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 13:00:50
B0899,M20,8.8,0,20.0,320.0,120.35,2,过拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 13:03:16
E1391,M20,10.9,1,20.0,320.0,166.82,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 13:04:38
E0753,M12,12.9,2,50.0,80.0,143.58,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 13:09:58
E0634,M16,8.8,0,-10.0,180.0,155.33,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 13:10:16
B1022,M16,8.8,0,20.0,180.0,180.96,3,滑牙,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-01 13:11:17
B0659,M20,8.8,0,20.0,320.0,135.69,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 13:13:03
E0825,M12,12.9,2,50.0,80.0,172.75,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 13:14:43
E0053,M12,10.9,1,20.0,80.0,166.8,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 13:19:48
E0015,M20,12.9,2,50.0,320.0,125.99,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 13:20:26
E0711,M20,12.9,2,50.0,320.0,139.72,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 13:21:02
B0069,M12,8.8,0,20.0,80.0,163.81,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-01 13:29:48
B1055,M20,8.8,0,20.0,320.0,121.88,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 13:30:57
E1469,M12,10.9,1,20.0,80.0,158.57,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 13:31:20
E1656,M24,12.9,2,50.0,520.0,166.62,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 13:34:31
B1027,M20,8.8,0,20.0,320.0,146.53,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 13:35:25
E1279,M20,8.8,0,-10.0,320.0,190.58,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 13:36:04
E0388,M24,8.8,0,-10.0,520.0,112.47,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 13:37:25
B0127,M20,8.8,0,20.0,320.0,169.76,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 13:42:07
B0217,M12,8.8,0,20.0,80.0,132.36,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-01 13:42:22
E0371,M20,10.9,1,20.0,320.0,128.27,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 13:43:12
B1096,M24,8.8,0,20.0,520.0,167.97,4,虚拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 13:45:48
E1552,M24,8.8,0,-10.0,520.0,147.73,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 13:48:46
B0439,M20,8.8,0,20.0,320.0,129.72,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 13:49:21
E0651,M20,12.9,2,50.0,320.0,168.69,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 13:53:25
E0161,M12,10.9,1,20.0,80.0,132.49,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 13:56:03
B0280,M24,8.8,0,20.0,520.0,132.27,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 13:57:23
E1435,M20,8.8,0,-10.0,320.0,119.74,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 13:59:41
B1122,M16,8.8,0,20.0,180.0,141.67,4,虚拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 14:03:22
B0431,M20,8.8,0,20.0,320.0,168.74,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 14:04:33
B0246,M16,8.8,0,20.0,180.0,185.85,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 14:04:47
B0678,M16,8.8,0,20.0,180.0,163.29,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 14:05:00
E0128,M24,10.9,1,20.0,520.0,161.45,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 14:06:23
E0056,M24,10.9,1,20.0,520.0,121.01,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 14:06:25
B0007,M20,8.8,0,20.0,320.0,120.56,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 14:11:17
E1166,M16,10.9,1,20.0,180.0,131.84,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-01 14:11:26
B0881,M12,8.8,0,20.0,80.0,144.26,2,过拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 14:11:37
B0753,M12,8.8,0,20.0,80.0,137.15,1,欠拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 14:12:38
E1329,M12,12.9,2,50.0,80.0,184.91,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 14:13:08
E1665,M12,12.9,2,50.0,80.0,190.83,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 14:14:48
E1117,M12,8.8,0,-10.0,80.0,110.26,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-01 14:15:04
B0196,M24,8.8,0,20.0,520.0,129.98,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 14:18:38
B0728,M24,8.8,0,20.0,520.0,152.67,1,欠拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 14:18:54
E0521,M12,10.9,1,20.0,80.0,146.25,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 14:23:29
E0343,M20,8.8,0,-10.0,320.0,121.75,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 14:23:52
B0001,M12,8.8,0,20.0,80.0,181.51,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-01 14:25:33
E0731,M20,10.9,1,20.0,320.0,138.97,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 14:26:16
E1654,M16,8.8,0,-10.0,180.0,191.44,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 14:27:44
E0331,M20,8.8,0,-10.0,320.0,140.48,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 14:28:01
E0609,M12,12.9,2,50.0,80.0,113.02,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 14:28:06
B0172,M24,8.8,0,20.0,520.0,175.98,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 14:29:00
B0695,M20,8.8,0,20.0,320.0,150.17,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 14:29:15
B0826,M16,8.8,0,20.0,180.0,151.63,2,过拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 14:30:42
B0133,M12,8.8,0,20.0,80.0,110.06,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-01 14:31:14
E1712,M24,10.9,1,20.0,520.0,179.16,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 14:31:18
E0833,M12,10.9,1,20.0,80.0,173.97,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 14:31:48
B0359,M20,8.8,0,20.0,320.0,132.8,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 14:32:48
E0433,M12,8.8,0,-10.0,80.0,173.05,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-01 14:33:33
E0882,M16,12.9,2,50.0,180.0,170.13,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 14:36:14
B0910,M16,8.8,0,20.0,180.0,111.01,2,过拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 14:36:14
B0033,M12,8.8,0,20.0,80.0,193.23,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 14:38:01
E1140,M24,12.9,2,50.0,520.0,161.69,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 14:40:42
B0581,M12,8.8,0,20.0,80.0,111.95,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 14:43:08
B0951,M20,8.8,0,20.0,320.0,189.25,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 14:43:31
E0490,M16,8.8,0,-10.0,180.0,181.11,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 14:46:23
B0010,M16,8.8,0,20.0,180.0,108.98,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 14:46:50
E1616,M24,10.9,1,20.0,520.0,161.28,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 14:47:18
B0376,M24,8.8,0,20.0,520.0,168.95,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 14:48:05
E1394,M16,10.9,1,20.0,180.0,159.63,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 14:48:50
B0243,M20,8.8,0,20.0,320.0,148.35,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 14:49:04
B0700,M24,8.8,0,20.0,520.0,177.47,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 14:50:36
E1253,M12,10.9,1,20.0,80.0,183.05,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 14:50:38
B0674,M16,8.8,0,20.0,180.0,141.68,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 14:50:48
E1066,M16,8.8,0,-10.0,180.0,125.95,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 14:51:15
B0977,M12,8.8,0,20.0,80.0,112.69,3,滑牙,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 14:51:26
B0791,M20,8.8,0,20.0,320.0,116.19,1,欠拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 14:53:19
E1106,M16,10.9,1,20.0,180.0,144.27,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 14:55:07
B0218,M16,8.8,0,20.0,180.0,112.3,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 14:56:24
E1542,M16,12.9,2,50.0,180.0,142.96,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 14:58:13
E0642,M16,12.9,2,50.0,180.0,165.83,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 14:58:56
B0087,M20,8.8,0,20.0,320.0,181.37,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 15:00:01
E1121,M12,10.9,1,20.0,80.0,139.03,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 15:06:56
E0588,M24,12.9,2,50.0,520.0,143.18,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 15:07:21
E1757,M12,10.9,1,20.0,80.0,125.66,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 15:07:38
B0588,M24,8.8,0,20.0,520.0,137.51,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 15:08:10
E1272,M24,12.9,2,50.0,520.0,147.5,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 15:08:21
E1302,M16,12.9,2,50.0,180.0,117.36,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 15:11:16
E0538,M16,8.8,0,-10.0,180.0,156.18,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 15:11:24
B0891,M20,8.8,0,20.0,320.0,171.61,2,过拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 15:11:54
E0680,M24,10.9,1,20.0,520.0,140.53,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 15:13:42
E1482,M16,12.9,2,50.0,180.0,154.29,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 15:16:46
B0580,M24,8.8,0,20.0,520.0,153.39,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 15:19:13
E0236,M24,10.9,1,20.0,520.0,173.91,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 15:20:10
E0089,M12,10.9,1,20.0,80.0,192.56,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 15:20:12
E0250,M16,8.8,0,-10.0,180.0,183.12,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 15:24:58
E0159,M20,12.9,2,50.0,320.0,178.41,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 15:25:02
E1356,M24,12.9,2,50.0,520.0,145.91,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 15:26:11
B0258,M16,8.8,0,20.0,180.0,182.75,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 15:26:42
E1315,M20,8.8,0,-10.0,320.0,190.41,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 15:26:44
E1223,M20,10.9,1,20.0,320.0,185.38,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 15:28:28
E1423,M20,8.8,0,-10.0,320.0,162.25,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 15:28:56
E1415,M20,10.9,1,20.0,320.0,178.99,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-01 15:31:51
E0530,M16,10.9,1,20.0,180.0,131.86,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 15:31:56
E1275,M20,12.9,2,50.0,320.0,179.4,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 15:32:05
B1166,M16,8.8,0,20.0,180.0,119.76,4,虚拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-01 15:33:30
E0627,M20,12.9,2,50.0,320.0,159.33,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 15:34:34
E0977,M12,10.9,1,20.0,80.0,138.86,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 15:34:39
B0516,M24,8.8,0,20.0,520.0,138.67,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 15:34:48
B0460,M24,8.8,0,20.0,520.0,187.5,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 15:37:28
E1065,M12,12.9,2,50.0,80.0,152.51,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 15:37:47
B0171,M20,8.8,0,20.0,320.0,174.75,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 15:38:32
B0818,M16,8.8,0,20.0,180.0,179.74,1,欠拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 15:39:43
E0655,M20,8.8,0,-10.0,320.0,134.02,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 15:40:48
B0583,M20,8.8,0,20.0,320.0,188.83,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 15:41:07
E0027,M20,12.9,2,50.0,320.0,154.77,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 15:43:19
E1746,M16,12.9,2,50.0,180.0,169.58,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 15:43:35
E1304,M24,10.9,1,20.0,520.0,132.91,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 15:43:58
B0322,M16,8.8,0,20.0,180.0,126.01,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 15:45:26
B0310,M16,8.8,0,20.0,180.0,184.92,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 15:49:02
B0480,M24,8.8,0,20.0,520.0,169.2,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 15:51:30
E0072,M24,12.9,2,50.0,520.0,156.83,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 15:52:05
B0808,M24,8.8,0,20.0,520.0,196.05,1,欠拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 15:57:44
E0338,M16,10.9,1,20.0,180.0,153.13,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 15:57:55
E0616,M24,8.8,0,-10.0,520.0,173.03,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 15:58:11
E0667,M20,8.8,0,-10.0,320.0,155.4,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 15:59:29
E0289,M12,8.8,0,-10.0,80.0,168.89,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-01 15:59:55
E0266,M16,10.9,1,20.0,180.0,113.47,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 16:02:06
E1044,M24,12.9,2,50.0,520.0,157.46,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 16:03:10
E0284,M24,10.9,1,20.0,520.0,171.14,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 16:04:08
E1711,M20,8.8,0,-10.0,320.0,178.53,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 16:04:37
E0379,M20,8.8,0,-10.0,320.0,167.53,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 16:08:01
E1523,M20,10.9,1,20.0,320.0,139.55,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 16:10:45
B0501,M12,8.8,0,20.0,80.0,169.45,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-01 16:11:18
